Departure_2011,Ticket_class_description,Departure,Destination,Paid_fare,Supplier_name,Directorate
February,94578,UK,california,5272,alameda,Immigration Group
January,94303,UK,california,53450,san mateo,Legal Advisors Branch
February,94556,UK,california,22152,contra costa,Crime & Policing Group
February,94022,UK,california,169505,santa clara,HROD
January,98052,UK,washington,10110,king,Immigration Group
January,94549,UK,california,20722,contra costa,Science & Research Group
February,98008,UK,washington,1170,king,Science & Research Group
January,94553,UK,california,6015,contra costa,Finance & Commercial Group
January,98042,UK,washington,805,king,Strategic Director Border
January,98296,UK,washington,128,snohomish,Strategic Director Border
February,95007,Non EEA,california,700,santa cruz,Strategic Director Border
January,94545,UK,california,2650,alameda,Immigration Group
January,98072,UK,washington,1125,snohomish,Strategy & Reform Directorate
January,94534,UK,california,1125,solano,Immigration Group
February,94541,UK,california,9600,alameda,Strategy & Reform Directorate
January,94040,UK,california,7402,santa clara,Strategic Director Border
January,94024,UK,california,66202,santa clara,Group HR
January,95005,UK,california,1217,santa cruz,Finance & Commercial Group
January,94546,UK,california,6810,alameda,Strategic Director Border
January,94041,UK,california,8216,santa clara,Strategic Director Border
March,94043,UK,california,27275,santa clara,International Group
February,94523,UK,california,6630,contra costa,Criminal & Detention Group
January,94595,UK,california,3435,contra costa,Resource Management Group
February,98258,UK,washington,750,snohomish,SIG
January,94544,UK,california,2774,alameda,Strategic Director Border
January,95018,UK,california,3210,santa cruz,Strategic Director Border
January,94596,UK,california,17624,contra costa,Finance & Commercial Group
February,94585,UK,california,575,solano,Strategic Director Border
January,98223,UK,washington,5750,snohomish,HMIC
January,98321,UK,washington,500,pierce,Science & Research Group
January,94555,UK,california,1900,alameda,Criminal & Detention Group
January,94542,UK,california,1822,alameda,Strategic Director Border
February,95014,UK,california,30692,santa clara,Strategic Director Border
January,95060,UK,california,31882,santa cruz,Strategic Director Border
January,94587,UK,california,1480,alameda,Strategic Director Border
January,98074,UK,washington,3466,king,Strategic Director Border
February,98077,UK,washington,755,king,Strategic Director Border
February,94520,UK,california,2752,contra costa,Strategic Director Border
January,98290,UK,washington,35363,snohomish,HROD
January,94533,UK,california,6019,solano,Strategic Director Border
January,94087,UK,california,20790,santa clara,Science & Research Group
February,98038,UK,washington,600,king,Strategic Director Border
January,98075,UK,washington,3570,king,Science & Research Group
February,94560,UK,california,740,alameda,Strategic Director Border
March,98053,UK,washington,8540,king,Policy & Strategy
March,98027,UK,washington,27420,king,Immigration Group
January,94598,UK,california,780,contra costa,Immigration Group
January,94518,UK,california,6700,contra costa,Strategic Director Border
January,94552,UK,california,5225,alameda,Science & Research Group
February,94507,UK,california,14250,contra costa,UKBA
February,95970,UK,california,5000,glenn,Strategic Director Border
February,94086,UK,california,13782,santa clara,Immigration Group
February,95070,UK,california,123883,santa clara,Immigration Group
February,98029,UK,washington,11545,king,Science & Research Group
January,94085,Non EEA,california,2800,santa clara,International Group
January,95066,UK,california,695,santa cruz,Immigration Group
January,98010,UK,washington,500,king,Strategic Director Border
January,94519,UK,california,550,contra costa,Strategic Director Border
January,94089,UK,california,3750,santa clara,Strategic Director Border
January,95129,UK,california,9150,santa clara,Strategic Director Border
February,94536,UK,california,29920,alameda,Strategic Director Border
January,95688,UK,california,1050,solano,HMIC
January,95062,UK,california,6180,santa cruz,Strategic Director Border
February,95033,UK,california,7300,santa cruz,HROD
February,94526,UK,california,18135,contra costa,Science & Research Group
January,95065,UK,california,1400,santa cruz,HMIC
February,95051,UK,california,5700,santa clara,HMIC
January,95030,UK,california,110300,santa clara,Science & Research Group
March,95130,Non EEA,california,20,santa clara,Policy & Strategy
January,95694,UK,california,1350,solano,OSCT
February,94521,UK,california,1689,contra costa,Strategic Director Border
January,94538,UK,california,26640,alameda,Strategic Director Border
February,94528,UK,california,10800,contra costa,International Group
February,95117,UK,california,250,santa clara,HMIC
February,95054,UK,california,4083,santa clara,Crime & Policing Group
January,97067,UK,oregon,500,clackamas,OSCT
January,94575,UK,california,500,contra costa,HMIC
January,94597,UK,california,6370,contra costa,Criminal & Detention Group
January,95008,UK,california,8835,santa clara,Strategic Director Border
February,95032,UK,california,14155,santa clara,Science & Research Group
February,95687,UK,california,22505,solano,International Group
January,95010,UK,california,275,santa cruz,Strategic Director Border
February,94583,UK,california,8775,contra costa,Strategic Director Border
February,95050,UK,california,4439,santa clara,Strategic Director Border
January,95073,UK,california,3741,santa cruz,Strategy & Reform Directorate
February,93953,UK,california,10776,monterey,Immigration Group
January,95134,UK,california,2000,santa clara,Criminal & Detention Group
January,98272,UK,washington,200,snohomish,Criminal & Detention Group
January,95128,UK,california,7500,santa clara,International Group
February,94582,UK,california,6385,contra costa,Strategic Director Border
February,94539,UK,california,88901,alameda,Criminal & Detention Group
January,94568,UK,california,21757,alameda,International Group
January,95124,UK,california,16685,santa clara,Policy & Strategy
January,94551,UK,california,6435,alameda,Strategic Director Border
February,93921,UK,california,5105,monterey,Strategic Director Border
January,93950,UK,california,2231,monterey,Strategic Director Border
February,98022,UK,washington,500,pierce,UKBA
February,95126,UK,california,18994,santa clara,Immigration Group
March,94506,UK,california,17485,contra costa,HROD
February,94517,UK,california,450,contra costa,HROD
February,94565,UK,california,850,contra costa,Crime & Policing Group
February,95110,UK,california,3525,santa clara,Strategic Director Border
February,95125,UK,california,10503,santa clara,Private Office
February,95003,UK,california,13929,santa cruz,Resource Management Group
February,95035,UK,california,10650,santa clara,Strategy & Reform Directorate
February,93923,UK,california,7275,monterey,UKBA
February,97014,UK,oregon,500,hood river,Criminal & Detention Group
January,94588,UK,california,23211,contra costa,HMIC
February,95113,UK,california,19097,santa clara,Strategic Director Border
January,95118,UK,california,2500,santa clara,Strategic Director Border
February,95131,UK,california,2700,santa clara,Immigration Group
February,93940,UK,california,13006,monterey,Strategic Director Border
February,98024,UK,washington,250,king,Strategic Director Border
February,95112,UK,california,23980,santa clara,Strategic Director Border
January,97601,UK,oregon,535,klamath,Science & Research Group
February,94586,UK,california,6450,alameda,Strategic Director Border
February,95973,UK,california,277,tehama,Resource Management Group
January,94566,UK,california,53341,alameda,Criminal & Detention Group
February,95133,UK,california,1750,santa clara,Strategy & Reform Directorate
February,95120,UK,california,6923,santa clara,Policy & Strategy
February,95116,Non EEA,california,250,santa clara,Immigration Group
February,95136,UK,california,5530,santa clara,OSCT
February,95132,UK,california,11170,santa clara,Strategic Director Border
February,95926,UK,california,1640,butte,Immigration Group
February,96088,UK,california,240,shasta,Strategic Director Border
February,93955,UK,california,1300,monterey,Crime & Policing Group
February,95122,UK,california,250,santa clara,Immigration Group
February,95123,Non EEA,california,11535,santa clara,Policy & Strategy
February,98065,UK,washington,7200,king,Strategic Director Border
March,95111,UK,california,1607,santa clara,HMIC
February,95127,Non EEA,california,2550,santa clara,Immigration Group
March,95928,UK,california,375,butte,HROD
February,95620,UK,california,470,solano,Strategic Director Border
February,95121,UK,california,200,santa clara,Strategic Director Border
February,95695,UK,california,1515,yolo,HROD
January,98057,UK,washington,10250,king,OSCT
February,94509,UK,california,6435,contra costa,Policy & Strategy
February,93933,UK,california,550,monterey,Criminal & Detention Group
February,95148,UK,california,11000,santa clara,Strategic Director Border
March,95138,UK,california,3700,santa clara,HMIC
February,95076,UK,california,10693,santa cruz,OSCT
February,95135,UK,california,9326,santa clara,Immigration Group
February,95776,UK,california,104,yolo,Strategic Director Border
February,95616,UK,california,13421,yolo,International Directorate
February,94550,UK,california,7615,alameda,Strategic Director Border
January,94531,UK,california,2795,contra costa,Strategic Director Border
January,94571,UK,california,2605,solano,HMIC
February,94561,UK,california,820,contra costa,Strategic Director Border
February,94513,UK,california,1060,contra costa,Strategic Director Border
February,97603,UK,oregon,250,klamath,Strategy & Reform Directorate
April,95618,UK,california,8237,yolo,HROD
February,93924,UK,california,4425,monterey,International Group
February,95993,UK,california,34,sutter,Finance & Commercial Group
February,93907,UK,california,350,monterey,Strategic Director Border
February,95037,UK,california,10710,santa clara,Strategic Director Border
March,93901,UK,california,4020,monterey,Strategic Director Border
February,93908,UK,california,2150,monterey,Criminal & Detention Group
March,94505,UK,california,450,alameda,HROD
January,93906,UK,california,900,monterey,Immigration Group
March,95140,Non EEA,california,2350,santa clara,OSCT
February,93920,UK,california,500,monterey,Strategic Director Border
January,95391,UK,california,15,alameda,IPS
February,95991,UK,california,2000,sutter,Criminal & Detention Group
February,93905,UK,california,450,monterey,Criminal & Detention Group
January,95969,UK,california,545,butte,Immigration Group
January,95046,UK,california,250,santa clara,Strategy & Reform Directorate
January,95965,UK,california,545,butte,International Group
March,95612,UK,california,2302,yolo,CRB
March,95020,UK,california,2250,santa clara,CRB
March,97759,UK,oregon,1585,deschutes,CRB
February,95691,UK,california,3172,yolo,CRB
February,95901,UK,california,90,yuba,IPS
February,97031,UK,oregon,3198,hood river,IPS
February,95831,UK,california,8249,sacramento,IPS
February,95045,UK,california,1400,san benito,IPS
February,95605,UK,california,7045,yolo,IPS
February,95835,UK,california,3985,sacramento,IPS
February,95668,UK,california,3500,sutter,IPS
February,95834,UK,california,6050,sacramento,IPS
February,95833,UK,california,2020,sacramento,IPS
February,95966,UK,california,250,yuba,IPS
February,95818,UK,california,9223,sacramento,IPS
February,95822,UK,california,9030,sacramento,IPS
February,95814,UK,california,210829,sacramento,IPS
March,96028,UK,california,350,shasta,IPS
February,95811,UK,california,111228,sacramento,IPS
March,98672,UK,washington,250,skamania,IPS
March,95816,UK,california,1931,sacramento,IPS
February,97707,UK,oregon,2700,deschutes,IPS
February,95817,UK,california,400,sacramento,IPS
February,95673,UK,california,24,sacramento,IPS
March,95377,UK,california,1500,san joaquin,IPS
February,95820,UK,california,250,sacramento,IPS
March,95815,UK,california,2150,sacramento,IPS
February,95824,UK,california,25,sacramento,IPS
February,95838,UK,california,215,sacramento,IPS
February,95819,UK,california,8146,sacramento,IPS
February,95758,UK,california,49081,sacramento,IPS
February,95376,UK,california,2700,san joaquin,IPS
February,95757,UK,california,783,sacramento,IPS
February,95825,UK,california,1000,sacramento,IPS
February,95219,UK,california,6670,san joaquin,IPS
February,95652,UK,california,1000,sacramento,IPS
February,95821,UK,california,2789,sacramento,IPS
February,95023,UK,california,2950,santa clara,IPS
February,95864,UK,california,26135,sacramento,IPS
February,95826,UK,california,4008,sacramento,IPS
February,95624,UK,california,4500,sacramento,IPS
February,95829,UK,california,1395,sacramento,IPS
February,95209,UK,california,3900,san joaquin,IPS
February,95841,UK,california,22980,sacramento,IPS
February,95747,UK,california,12960,placer,IPS
February,95608,UK,california,14820,sacramento,IPS
February,93960,UK,california,700,monterey,IPS
March,95207,UK,california,2050,san joaquin,IPS
February,97761,UK,oregon,4900,jefferson,IPS
February,95242,UK,california,250,san joaquin,IPS
February,95204,UK,california,500,san joaquin,IPS
February,97702,UK,oregon,11975,deschutes,IPS
February,95621,UK,california,1500,sacramento,IPS
February,95258,UK,california,750,san joaquin,IPS
March,95648,UK,california,250,placer,IPS
February,97701,UK,oregon,9020,crook,IPS
February,95210,UK,california,500,san joaquin,IPS
February,95678,UK,california,20,placer,IPS
February,95655,UK,california,500,sacramento,IPS
February,95670,UK,california,1386,sacramento,IPS
February,95610,UK,california,550,sacramento,IPS
February,95628,UK,california,15336,sacramento,IPS
February,95205,UK,california,250,san joaquin,IPS
February,95765,UK,california,500,placer,IPS
