Departure_2011,Ticket_class_description,Departure,Destination,Paid_fare,Supplier_name,Directorate
February,93950,UK,california,8727,monterey,Immigration Group
January,95126,UK,california,492,santa clara,Legal Advisors Branch
February,98014,UK,washington,8100,king,Crime & Policing Group
February,94506,UK,california,6972,contra costa,HROD
January,98610,UK,washington,1000,skamania,Immigration Group
January,95110,UK,california,4250,santa clara,Science & Research Group
February,95125,UK,california,12150,santa clara,Science & Research Group
January,95003,UK,california,4000,santa cruz,Finance & Commercial Group
January,95035,UK,california,275,santa clara,Strategic Director Border
January,93923,UK,california,14200,monterey,Strategic Director Border
February,94588,Non EEA,california,2590,contra costa,Strategic Director Border
January,95118,UK,california,1250,santa clara,Immigration Group
January,95131,UK,california,1000,santa clara,Strategy & Reform Directorate
January,93940,UK,california,18700,monterey,Immigration Group
February,98024,UK,washington,225,king,Strategy & Reform Directorate
January,95112,UK,california,1750,santa clara,Strategic Director Border
January,97601,UK,oregon,3400,klamath,Group HR
January,94586,UK,california,3250,alameda,Finance & Commercial Group
January,95973,UK,california,8050,tehama,Strategic Director Border
January,94566,UK,california,6350,alameda,Strategic Director Border
March,95120,UK,california,1950,santa clara,International Group
February,95136,UK,california,3550,santa clara,Criminal & Detention Group
January,95926,UK,california,1048,butte,Resource Management Group
February,93955,UK,california,5900,monterey,SIG
January,95122,UK,california,200,santa clara,Strategic Director Border
January,95123,UK,california,500,santa clara,Strategic Director Border
January,98065,UK,washington,4222,king,Finance & Commercial Group
February,98252,UK,washington,362,snohomish,Strategic Director Border
January,95127,UK,california,1000,santa clara,HMIC
January,95928,UK,california,6300,butte,Science & Research Group
January,97624,UK,oregon,250,klamath,Criminal & Detention Group
January,95121,UK,california,2700,santa clara,Strategic Director Border
February,95695,UK,california,6590,yolo,Strategic Director Border
January,98057,UK,washington,500,king,Strategic Director Border
January,94509,UK,california,1750,contra costa,Strategic Director Border
January,93933,UK,california,500,monterey,Strategic Director Border
February,95938,UK,california,5989,butte,Strategic Director Border
February,95148,UK,california,300,santa clara,Strategic Director Border
January,98294,UK,washington,1000,snohomish,HROD
January,95138,UK,california,750,santa clara,Strategic Director Border
January,95076,UK,california,2750,santa clara,Science & Research Group
February,95982,UK,california,1350,sutter,Strategic Director Border
January,95012,UK,california,25,monterey,Science & Research Group
February,95974,UK,california,2250,butte,Strategic Director Border
March,95616,UK,california,500,yolo,Policy & Strategy
March,98045,UK,washington,1000,king,Immigration Group
January,94550,UK,california,6541,alameda,Immigration Group
January,94531,UK,california,514,contra costa,Strategic Director Border
January,94561,UK,california,219,contra costa,Science & Research Group
February,95917,UK,california,1300,butte,UKBA
February,95948,UK,california,3575,sutter,Strategic Director Border
February,94513,UK,california,700,contra costa,Immigration Group
February,97603,UK,oregon,695,klamath,Immigration Group
February,95953,UK,california,5541,sutter,Science & Research Group
January,95618,Non EEA,california,1300,solano,International Group
January,93924,UK,california,6500,monterey,Immigration Group
January,95993,UK,california,9120,sutter,Strategic Director Border
January,93907,UK,california,4750,monterey,Strategic Director Border
January,95037,UK,california,6450,santa clara,Strategic Director Border
January,93901,UK,california,6217,monterey,Strategic Director Border
February,93908,UK,california,16877,monterey,Strategic Director Border
January,93962,UK,california,5900,monterey,HMIC
January,94505,UK,california,3950,alameda,Strategic Director Border
February,93906,UK,california,250,monterey,HROD
February,95140,UK,california,500,santa clara,Science & Research Group
January,93920,UK,california,1000,monterey,HMIC
February,95391,UK,california,250,san joaquin,HMIC
January,95991,UK,california,15783,sutter,Science & Research Group
March,93905,Non EEA,california,500,monterey,Policy & Strategy
January,95969,UK,california,1050,butte,OSCT
February,95046,UK,california,25,santa clara,Strategic Director Border
January,95954,UK,california,1000,butte,Strategic Director Border
February,95965,UK,california,250,butte,International Group
February,95020,UK,california,5050,santa clara,HMIC
February,95691,UK,california,1500,yolo,Crime & Policing Group
January,95901,UK,california,1000,yuba,OSCT
January,97031,UK,oregon,165,hood river,HMIC
January,95831,UK,california,3650,sacramento,Criminal & Detention Group
January,95605,UK,california,190,yolo,Strategic Director Border
February,95835,UK,california,682,sacramento,Science & Research Group
February,95668,UK,california,200,placer,International Group
January,95834,UK,california,2700,sacramento,Strategic Director Border
February,95833,UK,california,103300,sacramento,Strategic Director Border
February,95966,UK,california,3250,butte,Strategic Director Border
January,95818,UK,california,6215,sacramento,Strategy & Reform Directorate
February,95822,UK,california,250,sacramento,Immigration Group
January,95814,UK,california,169145,sacramento,Criminal & Detention Group
January,95811,UK,california,368,sacramento,Criminal & Detention Group
January,95674,UK,california,8900,sutter,International Group
February,96040,UK,california,250,shasta,Strategic Director Border
February,98672,UK,washington,700,skamania,Criminal & Detention Group
January,95816,UK,california,11351,sacramento,International Group
January,97707,UK,oregon,205,deschutes,Policy & Strategy
January,95673,UK,california,373,sacramento,Strategic Director Border
February,95377,UK,california,50,alameda,Strategic Director Border
January,95820,UK,california,200,sacramento,Strategic Director Border
February,95819,UK,california,6800,sacramento,UKBA
February,96134,UK,california,2900,modoc,Immigration Group
March,95758,UK,california,1750,sacramento,HROD
February,95692,UK,california,225,sutter,HROD
February,93926,UK,california,360,monterey,Crime & Policing Group
February,95376,UK,california,250,san joaquin,Strategic Director Border
February,95757,UK,california,100,sacramento,Private Office
February,95825,UK,california,3236,sacramento,Resource Management Group
February,95219,UK,california,19659,contra costa,Strategy & Reform Directorate
February,95821,UK,california,2100,sacramento,UKBA
February,95023,UK,california,6659,santa clara,Criminal & Detention Group
January,95864,UK,california,29277,sacramento,HMIC
February,95660,UK,california,2200,sacramento,Strategic Director Border
January,95826,UK,california,3950,sacramento,Strategic Director Border
February,95843,UK,california,250,sacramento,Immigration Group
February,95624,UK,california,3930,sacramento,Strategic Director Border
February,95918,UK,california,200,yuba,Strategic Director Border
February,95209,UK,california,4555,san joaquin,Strategic Director Border
January,95841,UK,california,1000,sacramento,Science & Research Group
February,95747,UK,california,725,placer,Strategic Director Border
February,95608,UK,california,21370,sacramento,Resource Management Group
January,93960,UK,california,646,monterey,Criminal & Detention Group
February,95827,UK,california,250,sacramento,Strategy & Reform Directorate
February,95207,UK,california,4715,san joaquin,Policy & Strategy
February,95242,Non EEA,california,16022,san joaquin,Immigration Group
February,95204,UK,california,5142,san joaquin,OSCT
February,97702,UK,oregon,2050,deschutes,Strategic Director Border
February,95621,UK,california,865,sacramento,Immigration Group
February,95258,UK,california,500,san joaquin,Strategic Director Border
February,95648,UK,california,4770,placer,Crime & Policing Group
February,97701,UK,oregon,1225,deschutes,Immigration Group
February,95632,Non EEA,california,700,san joaquin,Policy & Strategy
February,93927,UK,california,2121,monterey,Strategic Director Border
March,95977,UK,california,1500,nevada,HMIC
February,95678,Non EEA,california,4640,placer,Immigration Group
March,95330,UK,california,2000,san joaquin,HROD
February,95670,UK,california,1220,sacramento,Strategic Director Border
February,95610,UK,california,25,sacramento,Strategic Director Border
February,95628,UK,california,7154,sacramento,HROD
January,95765,UK,california,7899,placer,OSCT
February,95304,UK,california,2750,san joaquin,Policy & Strategy
February,95661,UK,california,52928,placer,Criminal & Detention Group
February,95240,UK,california,2000,san joaquin,Strategic Director Border
March,95387,UK,california,5400,stanislaus,HMIC
February,95212,UK,california,5850,san joaquin,OSCT
February,95677,UK,california,21150,placer,Immigration Group
February,95693,UK,california,3927,sacramento,Strategic Director Border
February,95337,UK,california,2250,san joaquin,International Directorate
February,95220,UK,california,750,san joaquin,Strategic Director Border
January,95662,UK,california,7500,sacramento,Strategic Director Border
January,95336,UK,california,2565,san joaquin,HMIC
February,95946,UK,california,450,nevada,Strategic Director Border
February,97756,UK,oregon,2500,deschutes,Strategic Director Border
February,95215,UK,california,2578,san joaquin,Strategy & Reform Directorate
April,95746,UK,california,33535,placer,HROD
February,97058,UK,oregon,975,wasco,International Group
February,95663,UK,california,9850,placer,Finance & Commercial Group
February,95650,UK,california,5750,placer,Strategic Director Border
February,95630,UK,california,6000,sacramento,Strategic Director Border
March,95658,UK,california,2500,placer,Strategic Director Border
February,93943,UK,california,2000,monterey,Criminal & Detention Group
March,95366,UK,california,11270,san joaquin,HROD
January,97741,UK,oregon,574,jefferson,Immigration Group
March,95923,Non EEA,california,250,plumas,OSCT
February,95683,UK,california,1650,sacramento,Strategic Director Border
January,95949,UK,california,3470,nevada,IPS
February,95602,UK,california,6140,placer,Criminal & Detention Group
February,95368,UK,california,250,stanislaus,Criminal & Detention Group
January,95603,UK,california,21457,placer,Immigration Group
January,93428,UK,california,2500,san luis obispo,Strategy & Reform Directorate
January,95762,UK,california,21713,el dorado,International Group
March,93930,UK,california,6900,monterey,CRB
March,95236,UK,california,1617,san joaquin,CRB
March,95313,UK,california,4000,stanislaus,CRB
February,96137,UK,california,1000,lassen,CRB
February,95358,UK,california,3250,stanislaus,IPS
February,95322,UK,california,3790,merced,IPS
February,95360,UK,california,3500,merced,IPS
February,95356,UK,california,8650,stanislaus,IPS
February,95945,UK,california,4555,nevada,IPS
February,95722,UK,california,250,placer,IPS
February,95043,UK,california,4000,san benito,IPS
February,95350,UK,california,6090,stanislaus,IPS
February,97638,UK,oregon,500,lake,IPS
February,95672,UK,california,30,el dorado,IPS
February,95320,UK,california,7542,san joaquin,IPS
February,93426,UK,california,550,monterey,IPS
February,95354,UK,california,4500,stanislaus,IPS
March,95682,UK,california,8797,el dorado,IPS
February,95355,UK,california,3606,stanislaus,IPS
March,95959,UK,california,8210,nevada,IPS
March,95307,UK,california,2260,stanislaus,IPS
February,95640,UK,california,500,amador,IPS
February,95713,UK,california,350,placer,IPS
February,98922,UK,washington,250,kittitas,IPS
March,95357,UK,california,3270,stanislaus,IPS
February,93430,UK,california,1750,san luis obispo,IPS
March,95324,UK,california,8620,merced,IPS
February,93450,UK,california,2220,monterey,IPS
February,93635,UK,california,54050,merced,IPS
February,95326,UK,california,5000,stanislaus,IPS
February,95252,UK,california,250,calaveras,IPS
February,95380,UK,california,5409,stanislaus,IPS
February,95382,UK,california,14200,stanislaus,IPS
February,95361,UK,california,23202,san joaquin,IPS
February,93442,UK,california,1250,san luis obispo,IPS
February,93402,UK,california,1000,san luis obispo,IPS
February,95633,UK,california,525,el dorado,IPS
February,95667,UK,california,10250,el dorado,IPS
February,95685,UK,california,1000,amador,IPS
February,95316,UK,california,1500,stanislaus,IPS
February,95315,UK,california,300,merced,IPS
February,98826,UK,washington,500,chelan,IPS
February,95334,UK,california,2500,merced,IPS
February,93424,UK,california,2250,san luis obispo,IPS
February,93465,UK,california,26550,san luis obispo,IPS
February,95323,UK,california,1000,stanislaus,IPS
February,93446,UK,california,24925,san luis obispo,IPS
March,93405,UK,california,8455,san luis obispo,IPS
February,93422,UK,california,3000,san luis obispo,IPS
February,95709,UK,california,250,el dorado,IPS
February,93449,UK,california,12000,san luis obispo,IPS
February,93401,UK,california,23077,san luis obispo,IPS
February,95341,UK,california,11000,merced,IPS
February,96103,UK,california,750,plumas,IPS
March,93620,UK,california,34600,merced,IPS
February,93451,UK,california,7400,san luis obispo,IPS
February,93433,UK,california,1500,san luis obispo,IPS
February,98908,UK,washington,7940,yakima,IPS
February,93445,UK,california,2000,san luis obispo,IPS
February,95388,UK,california,3700,merced,IPS
